Código de la Institución;IES PADRE;Institución de Educación Superior (IES);Principal o Seccional;ID Sector IES;Sector IES;ID Caracter;Caracter IES;Código del departamento (IES);Departamento de domicilio de la IES;Código del Municipio (IES);Municipio de domicilio de la IES;Código SNIES del programa;Programa Académico;ID Nivel Académico;Nivel Académico;ID Nivel de Formación;Nivel de Formación;ID Metodología;Metodología;ID Área;Área de Conocimiento;Id_Nucleo;Núcleo Básico del Conocimiento (NBC);ID CINE Campo Amplio;Desc CINE Campo Amplio;ID CINE Campo Especifico;Desc CINE Campo Especifico;ID CINE Código Detallado;Desc CINE Código Detallado;Código del Departamento (Programa);Departamento de oferta del programa;Código del Municipio (Programa);Municipio de oferta del programa;ID Sexo;Sexo;Año;Semestre;Graduados
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;971;ESPECIALIZACION EN ENDODONCIA;2;POSGRADO;1;Especialización universitaria;1;Presencial;4;Ciencias de la salud;447;Odontología;9;Salud y Bienestar;91;Salud;911;Odontología y estudios dentales;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;2;1
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;972;ESPECIALIZACION EN GINECOLOGIA Y OBSTETRICIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;2;3
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;973;ESPECIALIZACION EN MEDICINA INTERNA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;1;4
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;973;ESPECIALIZACION EN MEDICINA INTERNA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;2;4
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;973;ESPECIALIZACION EN MEDICINA INTERNA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;1;5
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;973;ESPECIALIZACION EN MEDICINA INTERNA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;2;4
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;974;ESPECIALIZACION EN NEFROLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;2;1
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;974;ESPECIALIZACION EN NEFROLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;1;1
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;976;ESPECIALIZACION EN NEUROCIRUGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;2;1
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;977;ESPECIALIZACION EN NEUROLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;1;2
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;978;ESPECIALIZACION EN ODONTOPEDIATRIA;2;POSGRADO;1;Especialización universitaria;1;Presencial;4;Ciencias de la salud;447;Odontología;9;Salud y Bienestar;91;Salud;911;Odontología y estudios dentales;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;1;10
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;979;ESPECIALIZACION EN OFTALMOLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;1;1
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;979;ESPECIALIZACION EN OFTALMOLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;2;1
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;980;ESPECIALIZACION EN ORTODONCIA;2;POSGRADO;1;Especialización universitaria;1;Presencial;4;Ciencias de la salud;447;Odontología;9;Salud y Bienestar;91;Salud;911;Odontología y estudios dentales;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;1;1
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;980;ESPECIALIZACION EN ORTODONCIA;2;POSGRADO;1;Especialización universitaria;1;Presencial;4;Ciencias de la salud;447;Odontología;9;Salud y Bienestar;91;Salud;911;Odontología y estudios dentales;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;1;6
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;981;ESPECIALIZACION EN ORTOPEDIA Y TRAUMATOLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;1;4
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;981;ESPECIALIZACION EN ORTOPEDIA Y TRAUMATOLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;1;2
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;982;ESPECIALIZACION EN OTORRINOLARINGOLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;1;2
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;983;ESPECIALIZACION EN PATOLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;2;1
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;983;ESPECIALIZACION EN PATOLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;1;1
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;984;ESPECIALIZACION EN PEDIATRIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;2;4
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;984;ESPECIALIZACION EN PEDIATRIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;1;1
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;984;ESPECIALIZACION EN PEDIATRIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;2;7
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;985;ESPECIALIZACION EN PERIODONCIA;2;POSGRADO;1;Especialización universitaria;1;Presencial;4;Ciencias de la salud;447;Odontología;9;Salud y Bienestar;91;Salud;911;Odontología y estudios dentales;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;1;2
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;985;ESPECIALIZACION EN PERIODONCIA;2;POSGRADO;1;Especialización universitaria;1;Presencial;4;Ciencias de la salud;447;Odontología;9;Salud y Bienestar;91;Salud;911;Odontología y estudios dentales;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;1;10
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;986;ESPECIALIZACION EN RADIOLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;1;1
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;986;ESPECIALIZACION EN RADIOLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;2;1
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;986;ESPECIALIZACION EN RADIOLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;1;2
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;986;ESPECIALIZACION EN RADIOLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;2;1
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;988;ESPECIALIZACION EN UROLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;1;1
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;988;ESPECIALIZACION EN UROLOGIA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;1;1
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;990;ESPECIALIZACION EN PSIQUIATRIA GENERAL;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;1;1
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;990;ESPECIALIZACION EN PSIQUIATRIA GENERAL;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;1;3
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;990;ESPECIALIZACION EN PSIQUIATRIA GENERAL;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;2;5
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;991;ESPECIALIZACION EN REHABILITACION ORAL;2;POSGRADO;1;Especialización universitaria;1;Presencial;4;Ciencias de la salud;447;Odontología;9;Salud y Bienestar;91;Salud;911;Odontología y estudios dentales;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;2;2
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;991;ESPECIALIZACION EN REHABILITACION ORAL;2;POSGRADO;1;Especialización universitaria;1;Presencial;4;Ciencias de la salud;447;Odontología;9;Salud y Bienestar;91;Salud;911;Odontología y estudios dentales;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;2;4
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;995;ESPECIALIZACION EN GASTROENTEROLOGIA Y ENDOSCOPIA DIGESTIVA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;2;1
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;995;ESPECIALIZACION EN GASTROENTEROLOGIA Y ENDOSCOPIA DIGESTIVA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;1;2
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;995;ESPECIALIZACION EN GASTROENTEROLOGIA Y ENDOSCOPIA DIGESTIVA;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;445;Medicina;9;Salud y Bienestar;91;Salud;912;Medicina;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;2;1
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;998;ESPECIALIZACION EN ENFERMERIA EN CUIDADO CRITICO;2;POSGRADO;1;Especialización universitaria;1;Presencial;4;Ciencias de la salud;441;Enfermería;9;Salud y Bienestar;91;Salud;913;Enfermería y partería;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;1;1
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;998;ESPECIALIZACION EN ENFERMERIA EN CUIDADO CRITICO;2;POSGRADO;1;Especialización universitaria;1;Presencial;4;Ciencias de la salud;441;Enfermería;9;Salud y Bienestar;91;Salud;913;Enfermería y partería;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;2;5
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;998;ESPECIALIZACION EN ENFERMERIA EN CUIDADO CRITICO;2;POSGRADO;1;Especialización universitaria;1;Presencial;4;Ciencias de la salud;441;Enfermería;9;Salud y Bienestar;91;Salud;913;Enfermería y partería;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;1;1
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;998;ESPECIALIZACION EN ENFERMERIA EN CUIDADO CRITICO;2;POSGRADO;1;Especialización universitaria;1;Presencial;4;Ciencias de la salud;441;Enfermería;9;Salud y Bienestar;91;Salud;913;Enfermería y partería;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;2;15
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;999;ESPECIALIZACION EN PATOLOGIA Y CIRUGIA BUCAL;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;447;Odontología;9;Salud y Bienestar;91;Salud;911;Odontología y estudios dentales;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;1;2
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;999;ESPECIALIZACION EN PATOLOGIA Y CIRUGIA BUCAL;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;447;Odontología;9;Salud y Bienestar;91;Salud;911;Odontología y estudios dentales;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;1;3
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;999;ESPECIALIZACION EN PATOLOGIA Y CIRUGIA BUCAL;2;POSGRADO;10;Especialización médico quirúrgica;1;Presencial;4;Ciencias de la salud;447;Odontología;9;Salud y Bienestar;91;Salud;911;Odontología y estudios dentales;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;2;1
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;1001;ESPECIALIZACION EN DERECHO COMERCIAL;2;POSGRADO;1;Especialización universitaria;1;Presencial;5;Ciencias sociales y humanas;559;Derecho y afines;4;Administración de Empresas y Derecho;42;Derecho;421;Derecho;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;1;24
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;1001;ESPECIALIZACION EN DERECHO COMERCIAL;2;POSGRADO;1;Especialización universitaria;1;Presencial;5;Ciencias sociales y humanas;559;Derecho y afines;4;Administración de Empresas y Derecho;42;Derecho;421;Derecho;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;2;15
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;1001;ESPECIALIZACION EN DERECHO COMERCIAL;2;POSGRADO;1;Especialización universitaria;1;Presencial;5;Ciencias sociales y humanas;559;Derecho y afines;4;Administración de Empresas y Derecho;42;Derecho;421;Derecho;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;1;24
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;1001;ESPECIALIZACION EN DERECHO COMERCIAL;2;POSGRADO;1;Especialización universitaria;1;Presencial;5;Ciencias sociales y humanas;559;Derecho y afines;4;Administración de Empresas y Derecho;42;Derecho;421;Derecho;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;2;18
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;1003;ESPECIALIZACION EN DERECHO LABORAL;2;POSGRADO;1;Especialización universitaria;1;Presencial;5;Ciencias sociales y humanas;559;Derecho y afines;4;Administración de Empresas y Derecho;42;Derecho;421;Derecho;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;1;24
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;1003;ESPECIALIZACION EN DERECHO LABORAL;2;POSGRADO;1;Especialización universitaria;1;Presencial;5;Ciencias sociales y humanas;559;Derecho y afines;4;Administración de Empresas y Derecho;42;Derecho;421;Derecho;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;2;3
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;1003;ESPECIALIZACION EN DERECHO LABORAL;2;POSGRADO;1;Especialización universitaria;1;Presencial;5;Ciencias sociales y humanas;559;Derecho y afines;4;Administración de Empresas y Derecho;42;Derecho;421;Derecho;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;1;37
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;1005;ESPECIALIZACION EN DERECHO DE SEGUROS;2;POSGRADO;1;Especialización universitaria;1;Presencial;5;Ciencias sociales y humanas;559;Derecho y afines;4;Administración de Empresas y Derecho;42;Derecho;421;Derecho;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;1;16
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;1005;ESPECIALIZACION EN DERECHO DE SEGUROS;2;POSGRADO;1;Especialización universitaria;1;Presencial;5;Ciencias sociales y humanas;559;Derecho y afines;4;Administración de Empresas y Derecho;42;Derecho;421;Derecho;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;2;2
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;1005;ESPECIALIZACION EN DERECHO DE SEGUROS;2;POSGRADO;1;Especialización universitaria;1;Presencial;5;Ciencias sociales y humanas;559;Derecho y afines;4;Administración de Empresas y Derecho;42;Derecho;421;Derecho;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;1;15
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;1005;ESPECIALIZACION EN DERECHO DE SEGUROS;2;POSGRADO;1;Especialización universitaria;1;Presencial;5;Ciencias sociales y humanas;559;Derecho y afines;4;Administración de Empresas y Derecho;42;Derecho;421;Derecho;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;2;1
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;1006;ESPECIALIZACION EN DERECHO DE SOCIEDADES;2;POSGRADO;1;Especialización universitaria;1;Presencial;5;Ciencias sociales y humanas;559;Derecho y afines;4;Administración de Empresas y Derecho;42;Derecho;421;Derecho;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;1;7
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;1006;ESPECIALIZACION EN DERECHO DE SOCIEDADES;2;POSGRADO;1;Especialización universitaria;1;Presencial;5;Ciencias sociales y humanas;559;Derecho y afines;4;Administración de Empresas y Derecho;42;Derecho;421;Derecho;11;Bogotá, D.C.;11001;Bogotá, D.C.;2;Mujer;2021;1;14
1701;1701;PONTIFICIA UNIVERSIDAD JAVERIANA;Principal;2;PRIVADA;4;Universidad;11;Bogotá, D.C.;11001;Bogotá, D.C.;1007;ESPECIALIZACION EN GERENCIA HOSPITALARIA;2;POSGRADO;1;Especialización universitaria;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;4;Administración de Empresas y Derecho;41;Educación comercial y administración;419;Educación comercial y administración no clasificados en otra parte;11;Bogotá, D.C.;11001;Bogotá, D.C.;1;Hombre;2021;1;2
